what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772574151
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772574640
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772574664
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772574685
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772574749
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772577619
no handler,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1325772579628
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772591388
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772594655
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772599858
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772605140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772617354
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1325772618065
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1325772620348
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1325772625946
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772626143
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772627359
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1325772633698
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772640297
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772640619
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772640776
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772643573
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1325772646688
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1325772650492
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772659875
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772661223
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1325772666643
started,bundle,org.eclipse.core.externaltools,1.0.0.v20100505,"org.eclipse.core.externaltools",1325772666793
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.ui",1325772667461
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772689833
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1325772689872
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772691984
error,log,,,"Internal Error",1325772695239
error,log,,,"Problems encountered while deleting resources.",1325772695244
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772695288
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772695393
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772728531
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1325772728547
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1325772728547
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1325772730510
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772730794
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772732078
error,log,,,"Handled error getting contents.",1325772732434
error,log,,,"Handled error getting contents.",1325772732448
error,log,,,"Handled error getting contents.",1325772732469
error,log,,,"Handled error getting contents.",1325772732488
error,log,,,"Handled error getting contents.",1325772732510
error,log,,,"Handled error getting contents.",1325772732531
error,log,,,"Handled error getting contents.",1325772732541
error,log,,,"Unhandled event loop exception",1325772732548
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772732581
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772736401
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1325772739379
error,log,,,"The file does not exist.",1325772739460
error,log,,,"Unexpected getMarkers error (recovered properly)",1325772739489
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772739514
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772739548
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772739584
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772739613
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772739644
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772739660
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772739716
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1325772739727
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1325772739727
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772742791
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772752100
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772754192
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772755361
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772759192
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772771879
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1325772773078
executed,command,,,"org.python.pydev.django.launching.DjangoLaunchShortcut.run",1325772776802
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772781799
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772791591
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772793266
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772793417
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildAll",1325772798746
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772801075
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772808963
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772809047
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772823061
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772830654
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772830760
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772833510
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772833792
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772833933
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772835892
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772836171
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772836240
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772836973
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772837282
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772837421
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772838660
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772839107
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772839185
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772841439
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772841680
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772842188
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772842430
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325772843812
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325772844038
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772849005
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772849823
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325772850148
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774465369
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774469757
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774514007
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774522132
error,log,,,"No message gotten.",1325774522149
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523213
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523213
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1325774523221
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523739
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523739
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1325774523749
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523794
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523794
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1325774523803
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523846
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523847
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1325774523854
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523905
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523905
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1325774523912
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523957
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774523957
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1325774523963
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1325774524066
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1325774524149
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774524150
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1325774524160
error,log,,,"Unexpected getMarkers error (recovered properly)",1325774524272
error,log,,,"Resource '/todo/src/todo/simpletodo/settings.py' does not exist.",1325774524274
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774524300
error,log,,,"Unexpected getMarkers error (recovered properly)",1325774524367
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774524391
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1325774524391
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1325774524403
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1325774524509
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1325774524593
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774524593
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1325774524603
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325774524701
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1325774524701
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.close",1325774524715
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774527681
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774527731
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1325774538115
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774539099
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774539211
executed,command,com.python.pydev.refactoring,1.6.3.2010100513,"org.python.pydev.editor.actions.navigation.pyGoToDefinition",1325774539217
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325774600707
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1325774619119
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774668061
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774701550
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325774703409
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774703619
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774711201
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774719456
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774720420
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1325774720459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774723103
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774723521
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774734526
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.activateEditor",1325774740501
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774741868
executed,command,com.python.pydev.refactoring,1.6.3.2010100513,"org.python.pydev.editor.actions.navigation.pyGoToDefinition",1325774741875
executed,command,,,"AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction",1325774745934
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774754567
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774762250
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325774770695
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774771327
executed,command,,,"AUTOGEN:::org.python.pydev.debug.BreakpointRulerActions/org.python.pydev.debug.BreakpointRulerAction",1325774773042
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774773519
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774779764
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774780199
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1325774780232
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1325774780529
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774784381
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774784539
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774785382
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774786390
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774789118
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774789195
executed,command,com.python.pydev.refactoring,1.6.3.2010100513,"org.python.pydev.editor.actions.navigation.pyGoToDefinition",1325774789213
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774795969
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774800878
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1325774813839
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1325774815278
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774815734
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774857957
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1325774859815
opened,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774860092
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1325774860180
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774869281
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774872260
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774873762
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774889384
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774890567
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774891639
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.1.v201008170101,"org.eclipse.wst.jsdt.debug.core",1325774891719
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1325774891938
stopped,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1325774892824
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1325774892824
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1325774892824
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1325774892824
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1325774892824
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1325774892824
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1325774892824
stopped,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1325774892824
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1325774892824
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1325774892824
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1325774892824
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1325774892824
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1325774892824
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1325774892824
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1325774892824
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1325774892824
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1325774892824
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1325774892824
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1325774892824
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1325774892824
stopped,bundle,com.google.appengine.eclipse.sdkbundle.1.3.8,1.3.8.v201010161055,"com.google.appengine.eclipse.sdkbundle.1.3.8",1325774892824
stopped,bundle,com.google.gdt.eclipse.suite,1.3.3.v201006111317,"com.google.gdt.eclipse.suite",1325774892825
stopped,bundle,com.google.appengine.eclipse.core,1.3.3.v201006111317,"com.google.appengine.eclipse.core",1325774892827
stopped,bundle,com.google.gwt.eclipse.sdkbundle.2.0.4,2.0.4.v201006301309,"com.google.gwt.eclipse.sdkbundle.2.0.4",1325774892827
stopped,bundle,com.google.gwt.eclipse.core,1.3.3.v201006111317,"com.google.gwt.eclipse.core",1325774892871
stopped,bundle,com.google.gwt.eclipse.oophm,1.3.3.v201006111317,"com.google.gwt.eclipse.oophm",1325774892871
stopped,bundle,com.google.gdt.eclipse.core,1.3.3.v201006111317,"com.google.gdt.eclipse.core",1325774892871
stopped,bundle,com.google.gdt.eclipse.platform,1.3.3.v201006111317,"com.google.gdt.eclipse.platform",1325774892871
stopped,bundle,com.google.gdt.eclipse.platform.e36,1.3.3.v201006111317,"com.google.gdt.eclipse.platform.e36",1325774892871
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1325774892871
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1325774892871
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1325774892871
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1325774892871
stopped,bundle,org.eclipse.jst.server.ui,1.1.100.v20100511,"org.eclipse.jst.server.ui",1325774892871
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1325774892871
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1325774892871
stopped,bundle,org.apache.ibatis.ibator.eclipse.ui,1.2.1,"org.apache.ibatis.ibator.eclipse.ui",1325774892871
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,2.5.0.200810071,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples",1325774892872
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1325774892872
stopped,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1325774892872
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.100.v201004290328,"org.eclipse.wst.xsl.jaxp.debug.ui",1325774892872
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1325774892872
stopped,bundle,com.python.pydev.codecompletion,1.6.3.2010100513,"com.python.pydev.codecompletion",1325774892872
stopped,bundle,com.python.pydev.refactoring,1.6.3.2010100513,"com.python.pydev.refactoring",1325774892872
stopped,bundle,org.python.pydev.mylyn,0.3,"org.python.pydev.mylyn",1325774892872
stopped,bundle,com.python.pydev.analysis,1.6.3.2010100513,"com.python.pydev.analysis",1325774892872
stopped,bundle,com.python.pydev.debug,1.6.3.2010100513,"com.python.pydev.debug",1325774892872
