what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326200074456
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326200075277
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200079558
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200098496
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200102267
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1326200102687
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200103426
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326200103704
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200104737
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200108091
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200108711
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.buildProject",1326200110573
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200110923
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200114964
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326200115775
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200117508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200120533
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200122556
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326200123777
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326200124659
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200126142
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200133582
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200137393
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200140800
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326200145228
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326200146352
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200149823
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200153439
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200156185
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1326200161086
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200163001
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200163815
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200165238
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326200165721
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326200166668
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200169859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200196265
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200197744
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200219278
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200223114
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200239894
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200244927
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200245156
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200249029
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200259878
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200301873
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200304310
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200324068
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200324256
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200328834
closed,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200328836
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200332030
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200353642
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200357104
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1326200360329
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200362178
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200366843
error,log,,,"Core exception while retrieving the content description",1326200367838
error,log,,,"Core exception while retrieving the content description",1326200367841
error,log,,,"Core exception while retrieving the content description",1326200367844
error,log,,,"Core exception while retrieving the content description",1326200367846
error,log,,,"Core exception while retrieving the content description",1326200367859
error,log,,,"Core exception while retrieving the content description",1326200367868
error,log,,,"Core exception while retrieving the content description",1326200367872
error,log,,,"Core exception while retrieving the content description",1326200367875
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200368153
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1326200370832
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200371225
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1326200371238
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200372026
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200373780
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200375014
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200395513
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200396682
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200412654
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200417518
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200441760
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200443068
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200455325
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200560189
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200560753
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.findReplace",1326200560796
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200561082
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200562408
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200565081
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200569657
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200571508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200630240
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200632182
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200633985
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1326200637762
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200639497
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.cut",1326200648318
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200649384
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326200649778
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1326200652280
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326200652668
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1326200654472
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200655273
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200656097
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326200657789
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326200658237
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200663214
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200672982
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200675856
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200676887
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1326200678289
started,bundle,org.eclipse.wst.jsdt.core,1.1.2.v201009011528,"org.eclipse.wst.jsdt.core",1326200679549
started,bundle,org.eclipse.wst.jsdt.ui,1.1.2.v201009010353,"org.eclipse.wst.jsdt.ui",1326200679631
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200680134
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1326200680221
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1326200680221
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326200691463
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200718156
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200881924
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200885349
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200903419
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200905225
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200909296
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1326200911495
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200915306
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1326200916480
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200917473
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1326200918222
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200918825
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1326200919883
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200923714
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1326200924230
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326200925634
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326200927877
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200929006
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200939577
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200940408
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200951442
activated,editor,org.python.pydev,1.6.3.2010100513,"org.python.pydev.editor.PythonEditor",1326200952197
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200954069
started,bundle,org.eclipse.wst.html.core,1.1.402.v201008311901,"org.eclipse.wst.html.core",1326200954214
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1326200954257
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1326200954321
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1326200954330
started,bundle,org.eclipse.wst.css.core,1.1.401.v201008161749,"org.eclipse.wst.css.core",1326200955142
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1326200955160
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.ui",1326200955502
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.core",1326200955567
started,bundle,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.ui",1326200955789
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1326200955882
started,bundle,org.eclipse.jst.jsf.common,1.2.0.v20100604,"org.eclipse.jst.jsf.common",1326200956070
started,bundle,org.eclipse.jst.jsf.core,1.3.0.v20100602,"org.eclipse.jst.jsf.core",1326200956078
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1326200956078
started,bundle,org.eclipse.jst.jsf.ui,1.3.0.v20100525,"org.eclipse.jst.jsf.ui",1326200956096
started,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1326200956178
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1326200956455
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326200956534
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326200957052
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1326200958083
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200959270
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200966024
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200966993
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326200967164
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1326200967989
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326200968360
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326200970365
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1326200975920
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1326200975924
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1326200976294
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200976373
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200988272
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326200991994
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326200995006
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201002033
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201008109
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201012297
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201016768
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201019999
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201020060
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201020091
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326201021530
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326201022272
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201023941
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201074789
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326201077477
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201077689
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326201081445
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326201083047
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201085078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201089665
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201090853
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326201092262
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201095041
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201098188
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1326201099736
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1326201099923
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326201107355
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1326201108902
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201110278
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201126545
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201127637
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201129269
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201130996
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1326201131842
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1326201132465
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326201132832
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201133417
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201139527
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326201140703
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1326201140998
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326201142616
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201145374
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201149621
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201152788
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326201155253
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201156857
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326201157642
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201158643
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1326201158654
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.rename",1326201158654
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201159246
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201160293
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201294658
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1326201309738
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1326201310222
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201312490
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201312634
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201314111
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201320874
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326201324973
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201334832
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201335952
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1326201335972
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1326201335972
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201337566
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201340887
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201443445
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201447576
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201452624
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201453279
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201455579
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326201456398
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201460512
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1326201461425
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201461988
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201462074
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201462109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201462680
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1326201465275
activated,view,org.python.pydev,1.6.3.2010100513,"org.python.pydev.navigator.view",1326201466067
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1326201466238
